N,P,K,temperature,humidity,ph,rainfall,Season,Crop
5,62,23,27.9348279,66.45457122,4.722222454,145.3728801,Kharif,pigeonpeas
36,67,25,35.95176642,36.52780776,6.418062652000001,136.0456753,Kharif,pigeonpeas
1,66,23,19.54317155,56.92831399,4.803564468,173.1686574,Kharif,pigeonpeas
24,73,20,19.63736208,32.31528909,4.608695247,176.4134092,Kharif,pigeonpeas
17,67,18,31.2192752,56.46868874,5.611510977000001,129.20286529999998,Kharif,pigeonpeas
5,55,18,33.50876355,45.70976142,7.322097972000001,126.6738117,Kharif,pigeonpeas
5,56,24,24.80710166,45.01110015,5.023115055,188.4928637,Kharif,pigeonpeas
37,77,17,36.20970524,31.94550613,5.617122801,191.0658531,Kharif,pigeonpeas
13,73,20,30.50420876,35.48885969,5.391560417999999,162.59277230000004,Kharif,pigeonpeas
6,63,23,26.01630259,49.94704718,5.906596905,160.33374469999995,Kharif,pigeonpeas
16,77,22,31.48469278,35.6395615,6.574209678,100.546816,Kharif,pigeonpeas
25,64,20,33.15122581,32.45974539,4.807776748999999,105.03802749999998,Kharif,pigeonpeas
34,75,24,23.50222822,51.29019509,4.760038038999999,192.3023991,Kharif,pigeonpeas
20,77,23,34.87248659,38.83786012,5.180271502,148.25027859999997,Kharif,pigeonpeas
35,80,25,28.09269012,44.93322042,4.895927306,197.1144011,Kharif,pigeonpeas
14,75,24,24.54757829,57.3414485,6.436160044,118.3606557,Kharif,pigeonpeas
36,80,21,33.64769646,48.41490082,7.066087261,100.4673278,Kharif,pigeonpeas
7,77,18,20.5591255,60.54880693,6.655918077999999,191.0895109,Kharif,pigeonpeas
29,78,25,19.95991719,59.33157782,5.982854522999999,195.787103,Kharif,pigeonpeas
30,60,21,28.87667593,62.4901206,5.457871272999999,182.2688175,Kharif,pigeonpeas
20,74,16,36.04353699,43.61444121,4.759490199,159.8938645,Kharif,pigeonpeas
19,57,23,23.6734328,47.2879691,7.342409555,141.12507219999995,Kharif,pigeonpeas
3,60,19,25.74679443,40.7192594,4.820788186000001,100.7791633,Kharif,pigeonpeas
5,77,19,31.08564994,66.68832981,6.242052013,175.9303271,Kharif,pigeonpeas
5,68,20,18.72987676,61.33186249,5.001038726,139.8710041,Kharif,pigeonpeas
37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,Kharif,pigeonpeas
9,59,24,20.43517772,39.37252634,4.747352458,137.22796619999997,Kharif,pigeonpeas
20,72,15,36.00415838,56.01334416,7.313517308,134.8596466,Kharif,pigeonpeas
31,56,23,31.46846241,35.39454002,5.661826398,174.5723999,Kharif,pigeonpeas
0,70,21,36.30049702,56.03021253,4.672437054,101.6073988,Kharif,pigeonpeas
21,74,15,29.49096726,67.10604388,6.471862118,153.2504506,Kharif,pigeonpeas
13,67,18,30.5753044,34.75591197,5.384762927000001,177.5764304,Kharif,pigeonpeas
27,74,20,24.69487673,59.96669215,5.8598134160000015,91.95792434,Kharif,pigeonpeas
29,72,24,23.17409556,36.67847052,6.962386495,162.5931264,Kharif,pigeonpeas
5,68,20,19.04380471,33.10695144,6.12166671,155.3705624,Kharif,pigeonpeas
39,57,19,29.32379604,45.93248374,6.421748487,165.4113371,Kharif,pigeonpeas
22,62,16,34.6455408,54.32342534,4.828936119,180.9009998,Kharif,pigeonpeas
18,55,23,21.9989826,56.31006755,6.98571967,136.82743119999998,Kharif,pigeonpeas
39,77,21,22.99774444,60.24218572,4.603563116,159.689339,Kharif,pigeonpeas
13,75,20,30.55992394,35.29006485,6.979540061,178.8998611,Kharif,pigeonpeas
27,71,24,31.46417866,48.17631461,7.064973419,165.40535400000005,Kharif,pigeonpeas
26,64,22,25.95058595,40.58227261,5.16516459,109.1821183,Kharif,pigeonpeas
23,55,16,21.01142393,69.69141302,5.111488821,185.2039114,Kharif,pigeonpeas
4,69,19,19.25100056,47.70351758,5.374358869,149.063196,Kharif,pigeonpeas
20,67,19,19.24462755,50.54495302,5.671419084,180.6465282,Kharif,pigeonpeas
7,74,17,22.47253208,62.56532471,5.667419697000001,96.74706956,Kharif,pigeonpeas
17,64,18,36.75087487,58.25799145,6.07938452,124.6028153,Kharif,pigeonpeas
35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,Kharif,pigeonpeas
11,72,22,29.37735586,44.82294584,6.842744374,172.40168,Kharif,pigeonpeas
20,60,22,29.65052947,42.89833235,6.876572502999999,186.9226052,Kharif,pigeonpeas
10,71,18,19.54284889,66.34777265,6.151029296,173.11069819999997,Kharif,pigeonpeas
33,61,24,20.04611791,48.93905624,4.567446499,122.4564203,Kharif,pigeonpeas
19,55,20,27.43329405,87.80507732,7.18530147,54.73367631,Kharif,mungbean
8,54,20,28.3340432,80.77275974,7.034214276,38.7976407,Kharif,mungbean
36,55,20,27.01470397,84.34262707,6.635968697999999,55.296354,Kharif,mungbean
10,56,16,28.17432665,81.04554836,6.828187498999998,36.35720652,Kharif,mungbean
22,56,17,29.87888063,87.32761241,6.89077995,44.75215854,Kharif,mungbean
9,57,24,29.89232778,89.71503316,7.165121108999998,42.99498978,Kharif,mungbean
34,59,23,28.56212158,83.24855855,6.935804256,56.48265193,Kharif,mungbean
31,51,25,27.53592929,85.57019009999998,7.196774236,53.01899249,Kharif,mungbean
0,49,18,29.68361658,87.93598094,6.990095452,41.82490236,Kharif,mungbean
21,39,20,28.14448546,82.1193047,7.064782137999999,46.75690086,Kharif,mungbean
28,35,22,29.53037621,86.73346018,7.156563094,59.87232071,Kharif,mungbean
17,52,17,27.88352946,86.45147631,6.364967184,44.64407105,Kharif,mungbean
24,42,23,28.22471276,82.35916228,6.428054409,44.01206619,Kharif,mungbean
28,46,16,29.008124,84.96089355,6.664187809,45.91011391,Kharif,mungbean
21,38,21,29.75538903,86.45193297,6.637677489,37.54602719,Kharif,mungbean
34,60,25,29.78416743,85.16906976,6.79385576,40.77872823,Kharif,mungbean
19,53,22,27.8640132,80.4513142,6.852884642999999,42.83053902,Kharif,mungbean
31,58,15,27.11026483,84.96771717,7.121571293,51.52617423,Kharif,mungbean
19,35,24,27.11030369,83.64274107,6.883308033,49.11964582,Kharif,mungbean
24,53,17,28.95451232,89.07866095,6.421271178,57.65901369,Kharif,mungbean
13,47,20,29.21780035,87.93724219,6.54450214,43.1386631,Kharif,mungbean
31,53,16,28.7420098,85.81675947,6.452006451,48.54598575,Kharif,mungbean
28,45,23,29.65021184,80.29868321,6.489259136,56.76278363,Kharif,mungbean
31,37,21,27.23924995,86.404241,6.713410626,37.31236904,Kharif,mungbean
33,60,15,28.95172351,81.67085323,6.510840928,56.51103293,Kharif,mungbean
34,45,21,28.18837136,82.60629652,6.2873801170000005,37.01110438,Kharif,mungbean
13,57,25,28.30041493,86.20681554,6.86308576,50.47333854,Kharif,mungbean
33,57,17,27.89636126,88.71782287,6.78415271,57.79863368,Kharif,mungbean
32,57,22,28.6899851,87.50436797,6.769415887999999,44.56598352,Kharif,mungbean
23,59,25,27.826262300000003,88.73100226,6.320768488,56.68833819,Kharif,mungbean
35,41,18,28.70562673,81.59200689,6.705008503999999,59.87065439,Kharif,mungbean
6,48,24,28.6362812,84.61431076,6.790736339,48.48319335,Kharif,mungbean
29,36,25,28.28511547,88.4393979,7.130278657000001,48.56690235,Kharif,mungbean
4,36,22,27.60887393,86.13316408,7.012740397000001,43.80041104,Kharif,mungbean
10,59,22,28.60901145,86.99495766,7.1556850160000005,36.94616965,Kharif,mungbean
14,48,21,29.24598976,84.80084105,6.991242362,53.43228915,Kharif,mungbean
8,50,21,28.62911222,89.11480590000002,6.218923893,50.49913241,Kharif,mungbean
20,40,15,29.57329479,88.07505524,7.199495367999999,45.04467075,Kharif,mungbean
36,43,22,27.82684262,87.16679147,6.3898821660000005,58.37249772,Kharif,mungbean
14,57,15,29.8757015,83.14796296,6.623438282,40.12044158,Kharif,mungbean
11,60,23,27.33684386,88.50229102,7.033012777000001,51.09802625,Kharif,mungbean
10,59,15,29.83040388,89.30428305,6.32400451,58.86687093,Kharif,mungbean
7,60,25,28.2753171,82.76020821,6.397636709,56.04995423,Kharif,mungbean
2,47,15,29.86860065,85.99127934,6.401455706,58.41394143,Kharif,mungbean
20,45,22,29.5888162,89.9939693,6.904587016,54.96121262,Kharif,mungbean
2,39,15,28.07219563,82.9116472,6.478557136,49.61865305,Kharif,mungbean
27,40,24,27.84026517,89.99615558,7.063022095,52.84626009,Kharif,mungbean
35,48,15,27.10818093,87.45126690000002,6.981758362000001,55.03723979,Kharif,mungbean
4,59,25,27.68515114,81.94268594,6.227134139,54.62243308,Kharif,mungbean
1,48,24,29.34594634,85.60472562,6.232836962,59.03629954,Kharif,mungbean
36,43,21,28.36319404,84.8593608,7.140437859,52.93031105,Kharif,mungbean
11,46,24,27.65280218,89.80650642,6.459252023,56.52558045,Kharif,mungbean
34,47,19,27.31372793,85.44815232,6.568795403999999,53.15223123,Kharif,mungbean
21,44,18,27.06909959,86.89934108,7.12851089,50.46746116,Kharif,mungbean
17,58,20,28.06642822,85.91625451,6.42937879,39.23831035,Kharif,mungbean
25,40,21,27.73329078,81.13903037,6.248900919,44.17580911,Kharif,mungbean
2,38,18,27.53632932,89.92908171,6.619891497999999,45.48591922,Kharif,mungbean
9,48,20,29.66461594,84.28187572,6.377568542000001,56.09542002,Kharif,mungbean
37,49,25,29.914544300000006,85.85384444,6.415459592,41.39081525,Kharif,mungbean
36,38,15,28.36363858,87.59810657,6.3206620120000006,57.99524359,Kharif,mungbean
40,58,15,29.46416042,87.60890009,6.978400282000001,43.15411472,Kharif,mungbean
30,44,16,29.73013036,82.89166381,6.442335592999999,50.91511275,Kharif,mungbean
1,59,23,27.46852989,87.17649,7.184398832,43.78420984,Kharif,mungbean
9,48,22,27.77076285,87.09979549,6.402926221,49.50812624,Kharif,mungbean
14,41,17,29.12939524,88.48312598,7.085982325,36.45012824,Kharif,mungbean
35,52,19,27.10606808,89.89593328,6.698574085,37.45680611,Kharif,mungbean
31,48,17,28.88078945,86.94206817,6.594739424,53.79732545,Kharif,mungbean
4,41,20,28.14720892,83.8001509,6.647965508,37.44800463,Kharif,mungbean
30,37,25,29.89129144,80.14487166,7.120032489,54.7960127,Kharif,mungbean
9,35,20,27.41503453,80.98004661,6.91380932,40.53173216,Kharif,mungbean
20,41,20,29.27308605,89.4875022,7.073048264,50.9246554,Kharif,mungbean
37,50,23,29.65296893,88.48587386,6.5304707,56.01913159,Kharif,mungbean
34,35,21,28.44524991,82.67639542,6.684381357,58.18713162,Kharif,mungbean
14,37,15,27.96235681,83.97586797,6.581351374,48.9366954,Kharif,mungbean
23,39,22,29.25649321,81.97952224,6.86483915,42.02483277,Kharif,mungbean
5,45,21,28.36291385,88.00989267,6.487124217000001,43.05130077,Kharif,mungbean
22,37,20,27.62749466,86.49366929,6.605733067999999,39.26137642,Kharif,mungbean
40,51,17,28.66086349,86.12194568,6.860602782000001,50.01534317,Kharif,mungbean
27,56,20,29.2114218,87.11497805,6.41874299,51.53848218,Kharif,mungbean
31,40,22,29.40889385,86.16063492,6.365513634,53.35486977,Kharif,mungbean
38,36,21,28.02952623,84.8845732,6.5563729660000005,36.12042927,Kharif,mungbean
6,37,17,28.08657178,80.35005927,6.760694227999999,38.14476781,Kharif,mungbean
6,47,18,29.16174608,80.28038146,6.715276662999999,40.16545979,Kharif,mungbean
24,44,17,29.8596912,80.03499648,6.666380512000001,50.66487502,Kharif,mungbean
25,59,19,29.06631494,83.6869203,6.626629798,43.95183726,Kharif,mungbean
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,Kharif,mungbean
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,Kharif,mungbean
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,Kharif,mungbean
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,Kharif,mungbean
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,Kharif,mungbean
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,Kharif,mungbean
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,Kharif,mungbean
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,Kharif,mungbean
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,Kharif,mungbean
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,Kharif,mungbean
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,Kharif,mungbean
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,Kharif,mungbean
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,Kharif,mungbean
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,Kharif,mungbean
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,Kharif,mungbean
133,47,24,24.40228894,79.19732001,7.231324765,90.8022356,Kharif,cotton
136,36,20,23.09595631,84.86275707,6.925412377000001,71.29581071,Kharif,cotton
104,47,18,23.9656349,76.97696717,7.633437412,90.75616738,Kharif,cotton
133,47,23,24.88738107,75.62137159,6.827354668,89.76050416,Kharif,cotton
126,38,23,25.36243778,83.63276077,6.176716425,88.43618918,Kharif,cotton
126,50,19,24.69457084,81.7358876,6.6287228360000015,78.58494391,Kharif,cotton
113,41,20,25.0017188,80.53965818,7.256877571,96.32600992,Kharif,cotton
121,45,22,22.45942937,81.30681027,6.443785385,64.23026638,Kharif,cotton
121,47,16,23.60564038,79.29573149,7.7232401510000015,72.49800885,Kharif,cotton
129,60,22,24.58453146,79.12404171,5.947448589,71.94608134,Kharif,cotton
107,45,25,23.0865933,83.55546146,7.2277455160000015,71.84080724,Kharif,cotton
122,59,18,23.5000992,83.63488952,6.219469084,79.81328183,Kharif,cotton
140,38,15,24.1472953,75.88298598,6.021439523,69.91563467,Kharif,cotton
102,49,21,24.69315538,84.84422454,6.253343655,89.799462,Kharif,cotton
111,40,25,24.48469200000001,84.44932014,6.187455798999999,90.94342484,Kharif,cotton
131,35,18,24.49112609,82.24415809,7.0576933660000005,64.02949379,Kharif,cotton
135,43,16,23.47986888,81.73049149,6.720449769,86.76287924,Kharif,cotton
100,46,18,24.18586246,76.04203958,6.4316895060000006,69.08056728,Kharif,cotton
123,39,24,25.00755095,78.17952126,7.453106264,86.06411872,Kharif,cotton
117,56,15,25.99237426,77.0543546,7.368258226,89.1188212,Kharif,cotton
121,36,24,23.66457347,81.69105088,7.352401887,99.36898373,Kharif,cotton
101,58,18,25.66891439,81.38103349,6.652143699,78.59595817,Kharif,cotton
107,42,24,22.04612876,84.62978302,6.144631795,86.00758678,Kharif,cotton
100,41,22,22.4204752,84.55794703,7.318802162000001,93.46595573,Kharif,cotton
125,39,21,25.03149561,82.21276599,7.954629324,95.0191318,Kharif,cotton
105,60,23,23.53371386,77.21705554,6.207652157,87.54004943,Kharif,cotton
102,46,19,22.77076388,82.5993307,6.631005298,81.49543437,Kharif,cotton
131,49,22,25.49848236,79.9751579,7.306918817000001,67.05961949,Kharif,cotton
139,35,15,25.248679,83.4630147,5.898293044,86.55517751,Kharif,cotton
108,36,19,22.78249615,77.51235009,7.238566893,64.61444234,Kharif,cotton
118,45,23,23.37044424,77.43198948,7.977651226,71.67870701,Kharif,cotton
107,51,22,24.86560781,78.22080815,5.983075895,79.56866268,Kharif,cotton
125,60,17,24.14386157,84.51591287,6.785723961,80.36146974,Kharif,cotton
113,37,20,25.03300222,79.04368718,7.393441155,97.10087029,Kharif,cotton
131,52,16,23.65724079,84.47601498,6.486068274,88.54479121,Kharif,cotton
115,48,16,25.54359718,84.09229796,7.175934962,88.94245493,Kharif,cotton
113,38,25,22.00085141,79.47270984,7.388265887999999,90.42224164,Kharif,cotton
111,41,18,23.64328417,78.1258666,6.10539819,80.96157332,Kharif,cotton
111,53,19,23.96436009,78.02763149,6.419536555,84.63148859,Kharif,cotton
122,48,16,24.65425757,75.6350708,6.307585854,61.82980133,Kharif,cotton
108,46,17,24.3017998,84.87668973,6.93221485,65.0247867,Kharif,cotton
132,41,22,24.29144926,81.02453404,7.810865753,90.41694635,Kharif,cotton
103,42,17,24.29470232,84.61527627,6.527541661,81.05902285,Kharif,cotton
133,50,25,25.72180042,81.19666206,7.569454601,99.93100821,Kharif,cotton
127,37,18,24.87663664,76.30050373,7.041065585,91.9223468,Kharif,cotton
110,39,25,22.60612115,77.34264002,7.208795456,75.13617229,Kharif,cotton
131,38,19,23.86814008,75.68339729,6.814341946,90.4547185,Kharif,cotton
108,38,24,23.41022496,76.43836957,7.442217061,78.82199603,Kharif,cotton
122,40,17,24.96440768,81.31677618,6.854558957,80.03995829,Kharif,cotton
111,50,15,25.16820129,80.30351815,7.884550475,84.62419032,Kharif,cotton
140,40,17,22.72767171,77.07598065,6.006085786,77.55176318,Kharif,cotton
100,40,20,22.45145981,76.25674874,7.432043735,86.84998693,Kharif,cotton
123,50,16,23.04920461,75.53835214,6.498052108,70.65644296,Kharif,cotton
107,36,21,25.29250148,75.66653335,6.205263534,62.64174227,Kharif,cotton
118,50,19,22.95604064,82.33733678,6.360812227,66.48339303,Kharif,cotton
103,51,20,22.80213132,84.14668447,7.0466074339999984,91.6389565,Kharif,cotton
133,57,19,23.54234715,75.98203329,7.947011366,84.12536744,Kharif,cotton
129,47,20,24.41212325,80.80343786,6.281913857999999,98.60457373,Kharif,cotton
116,52,19,22.94276687,75.37170612,6.114525877,67.08022574,Kharif,cotton
114,40,23,25.53676123,81.13668716,6.7539780610000015,95.4262599,Kharif,cotton
131,60,17,25.32023717,81.79475917,7.4250413160000015,83.46532547,Kharif,cotton
107,43,18,22.426733,81.53480799,6.745104394,65.54475812,Kharif,cotton
123,44,21,25.78544484,75.00539324,7.6411165689999985,91.39578861,Kharif,cotton
112,49,25,25.68959532,77.90621048,6.470135478,66.19426787,Kharif,cotton
119,44,15,22.14593688,82.85975490000001,7.091992365,60.65381719,Kharif,cotton
130,59,19,25.07278712,82.50257909,6.520403794,93.51042684,Kharif,cotton
127,53,24,22.21506982,76.17851932,6.127939627999999,70.40557612,Kharif,cotton
134,52,18,23.9643129,76.59175937,7.994679507000001,76.13090645,Kharif,cotton
109,36,18,25.40059227,76.53237965,7.524707577,62.51388670000001,Kharif,cotton
100,48,17,23.7805123,83.03878838,7.827877817999999,66.26555904,Kharif,cotton
132,52,19,24.16402322,76.7433897,6.436691764,61.94626051,Kharif,cotton
102,37,25,25.31468463,77.91757121,5.907930899,72.82902109,Kharif,cotton
111,39,22,22.60361557,80.35090459999998,6.135025006,88.57395505,Kharif,cotton
117,51,15,22.9535715,78.71555832,6.044556594,99.75336197,Kharif,cotton
136,36,24,22.74446976,80.41198458,7.59781958,90.07326633,Kharif,cotton
134,56,18,23.80834611,83.91902605,6.691268104,70.97358303,Kharif,cotton
112,54,15,25.46228792,81.56641891,6.1754923060000015,76.88582484,Kharif,cotton
105,56,15,25.96779712,81.97904282,7.272316208999999,74.14169043,Kharif,cotton
140,45,15,25.5308271,80.04662756,5.801047545,99.39557151,Kharif,cotton
126,46,25,24.43847399,81.69801729,6.757457943,60.79645852,Kharif,cotton
106,49,24,23.03887865,76.47039772,6.983395572999999,90.64770699,Kharif,cotton
121,53,19,23.51308653,76.72621429,7.976889497999999,80.11272117,Kharif,cotton
108,60,17,22.75805656,76.75768356,6.558902588,97.76600619,Kharif,cotton
116,56,17,24.71252544,77.7293114,7.979090365,85.24963302,Kharif,cotton
100,52,19,23.45969093,82.44777468,7.903528672999999,93.50153555,Kharif,cotton
129,43,16,25.5503704,77.85055621,6.73210948,78.58488484,Kharif,cotton
118,44,23,22.08458267,82.82904143,6.6916904760000016,67.06459777,Kharif,cotton
117,43,25,24.68854799,78.51206972,7.839849298,69.31153566,Kharif,cotton
126,37,21,25.84997269,84.16855231,6.61448588,77.03421249,Kharif,cotton
120,48,16,22.46054478,75.40989245,7.456971816,71.85436078,Kharif,cotton
102,45,16,23.65629976,77.52425987,7.2942193,74.8984994,Kharif,cotton
131,56,20,22.00817088,81.83896111,7.762647875,92.23645249,Kharif,cotton
114,40,17,24.32630461,80.13456404,6.363406102000001,69.45072055,Kharif,cotton
101,37,18,22.92360984,82.68738535,7.63737841,92.91915074,Kharif,cotton
106,46,20,23.43821725,78.63388824,6.2006719760000015,81.15072105,Kharif,cotton
113,38,20,22.10718988,78.58320116,6.364729934,74.94136567,Kharif,cotton
102,53,21,23.03814028,76.11021529,6.913678684,91.49697481,Kharif,cotton
110,39,18,24.54795322,75.39752705,7.766259768999999,63.88079866,Kharif,cotton
107,58,15,23.73868041,75.77503808,7.55606399,76.63669195,Kharif,cotton
120,60,15,22.31871914,83.86129998,7.288377241,65.35747011,Kharif,cotton
98,48,20,24.367299887367345,64.03933754515407,7.2217027238834035,98.46512678095496,Rabi,wheat
88,63,20,16.375209441459933,65.91585338872201,6.4227821621601,76.15489220850745,Rabi,wheat
74,40,44,18.410663510502584,67.80010683635132,6.177247241432484,81.46993190676312,Rabi,wheat
102,51,46,16.13473521240589,56.75990313703072,7.045105748046226,84.78743444923086,Rabi,wheat
67,47,49,24.24693618278563,57.51165905279888,6.943414270169826,72.72705323838866,Rabi,wheat
80,63,44,23.77339353380981,51.87963879681738,7.3162080202905795,81.37790400420317,Rabi,wheat
98,50,39,17.579416277151555,61.56560281992349,7.102606565705829,79.21571559615501,Rabi,wheat
78,58,32,21.599840460341788,50.71884547593484,7.205221395577273,95.05790052454944,Rabi,wheat
82,56,28,23.17222200201216,59.3119603626492,6.42305185885696,52.272319017072896,Rabi,wheat
70,47,22,20.552008115994624,60.852892694151535,6.266159315669584,64.04815947961151,Rabi,wheat
